tweet_id,score,value
1059799871903989761,0.7871,positive
1059885643235508224,0.8404,positive
1059948320616075264,0.5000,neutral
1059811183195250688,0.5982,positive
1059783417057959936,0.3293,negative
1059862303934418944,0.2300,negative
1059869719887577089,0.4236,negative
1059934587802005504,0.1970,negative
1059798275270852608,0.7144,positive
1059902995712892930,0.7860,positive
1059925816270839811,0.5845,positive
1059501140277104640,0.4376,negative
1058282654234226688,0.5265,neutral
1059744148905959424,0.5585,positive
1058210857165971456,0.5556,positive
1059777430368514048,0.4513,neutral
1059940178826051584,0.4542,neutral
1059611425705000960,0.3348,negative
1059958055549521920,0.5000,neutral
1059828571106107397,0.8571,positive
1059824194198925312,0.3617,negative
1059037802648793089,0.6756,positive
1059849504990617600,0.2905,negative
1059616676889718784,0.2433,negative
1059790125423562753,0.4054,negative
1057874895856648192,0.7893,positive
1059785478206054400,0.5413,neutral
1059940774740221952,0.4829,neutral
1059949020951519232,0.3786,negative
1059857788514586627,0.7010,positive
1059797600969392133,0.9534,positive
1059790988430983169,0.6447,positive
1059786858211741696,0.3811,negative
1059855622005538816,0.2297,negative
1059592562762223617,0.6715,positive
1059632971211304963,0.4364,negative
1059779748941967361,0.5986,positive
1058094727717888001,0.4973,neutral
1059859193082118150,0.6771,positive
1059784742168657921,0.6153,positive
1057090293269491712,0.5265,neutral
1059814447588487168,0.5161,neutral
1059599202278391808,0.9106,positive
1059485980493836289,0.5960,positive
1059867225224560640,0.5420,neutral
1059789740214550529,0.3880,negative
1059895836384079872,0.5481,neutral
1059954120751226882,0.1237,negative
1058423903096315907,0.5949,positive
1056773542669357056,0.5717,positive
1059954439119953920,0.6325,positive
1059938511862882309,0.7743,positive
1059951982964850689,0.2274,negative
1059845054800519168,0.7956,positive
1059770571683184640,0.5038,neutral
1059854963541790720,0.5000,neutral
1059856626491056130,0.4778,neutral
1059951184524525570,0.2863,negative
1059851951884697600,0.4443,negative
1059940770180984833,0.3990,negative
1059651597934960640,0.5007,neutral
1059888258035912704,0.2339,negative
1059797568752943104,0.4623,neutral
1058436089181036547,0.6890,positive
1058735690001846272,0.4771,neutral
1059464449730453504,0.5515,positive
1059810234972209153,0.7299,positive
1059539218735775745,0.2826,negative
1059617280185851904,0.1154,negative
1059792086847905796,0.6231,positive
1059868521084215296,0.2664,negative
1059264407971205130,0.8512,positive
1059882274550964224,0.3403,negative
1059785517393420288,0.5030,neutral
1059805872560529410,0.3883,negative
1058377882660233216,0.3148,negative
1059599700347760644,0.4483,negative
1059915826743164929,0.4681,neutral
1059807281129422848,0.5680,positive
1056996295456579585,0.3221,negative
1059864999122948096,0.5205,neutral
1059927132107931650,0.3748,negative
1059912562618368000,0.5163,neutral
1059786674601947137,0.5973,positive
1059814712005804033,0.1911,negative
1059816376393699328,0.7326,positive
1057280458512351232,0.5785,positive
1059788063747047424,0.6117,positive
1059902959197282304,0.8580,positive
1059826821343133696,0.4262,negative
1059625085496164352,0.5215,neutral
1059606669242650624,0.2222,negative
1059809518241136640,0.6043,positive
1059836203539808256,0.5273,neutral
1058348842033340417,0.3397,negative
1059938745678548993,0.1272,negative
1059796665882812416,0.8027,positive
1058736195465822208,0.2840,negative
1059417899318808577,0.4245,negative
1059931345563062273,0.4761,neutral
1059788960963145729,0.3936,negative
1059893699541434368,0.5532,positive
1059880522648698880,0.4631,neutral
1057934846234976257,0.7174,positive
1059828022306578432,0.4835,neutral
1059844244955901958,0.6141,positive
1059956408194686976,0.3368,negative
1059812375845572608,0.8142,positive
1059811276619218944,0.5000,neutral
1058756881454383104,0.5092,neutral
1059790681605058560,0.5764,positive
1058615048497778689,0.4917,neutral
1059929216077176833,0.5437,neutral
1059933890675179520,0.5163,neutral
1059945153266356224,0.2928,negative
1057597279706722304,0.6483,positive
1059922913846026241,0.8892,positive
1059839632362352640,0.6516,positive
1059800858911797248,0.6273,positive
1059815201468530693,0.6995,positive
1059761574402056192,0.2365,negative
1059841056928358400,0.4579,neutral
1059095041468260353,0.7000,positive
1059903164546273280,0.2030,negative
1059819336251117573,0.3780,negative
1059810551566684160,0.7239,positive
1059954890330509312,0.5583,positive
1059812220958334976,0.4581,neutral
1059786950830383109,0.5791,positive
1059799569905651712,0.5308,neutral
1059826812753207302,0.3487,negative
1059884525075996673,0.5000,neutral
1059854016123936768,0.3980,negative
1059595108914524160,0.8277,positive
1059849367073497088,0.4340,negative
1059634405227008001,0.6017,positive
1059826840683061250,0.5207,neutral
1059884019918258177,0.2059,negative
1059856235888021511,0.6854,positive
1058077621987225601,0.0572,negative
1058769643870081025,0.5859,positive
1059835359075491840,0.5524,positive
1059852960388255746,0.7602,positive
1059685014940598272,0.1294,negative
1059822469681438722,0.4707,neutral
1059778756464635909,0.3170,negative
1059930770561814534,0.7778,positive
1056996732951822336,0.8173,positive
1059614141277646849,0.5056,neutral
1059717238708690944,0.6152,positive
1059804940040921089,0.7603,positive
1059640307690676229,0.4952,neutral
1058415992190177281,0.5791,positive
1058306473971802112,0.3897,negative
1059609785308532738,0.7992,positive
1059784861299499018,0.6310,positive
1059787911057625088,0.7941,positive
1059854725934448640,0.7174,positive
1059879745305894913,0.5135,neutral
1057228650230308865,0.0000,negative
1059620530142277632,0.4390,negative
1059866817525624832,0.5615,positive
1059608702142087168,0.4051,negative
1058302830157684736,0.3024,negative
1059824253195956224,0.4416,negative
1059791000263188482,0.5179,neutral
1059897110374608897,0.3178,negative
1059875645965115398,0.4726,neutral
1059869322049413126,0.8608,positive
1059811069860954113,0.5234,neutral
1059908665640140802,0.4185,negative
1059863598665793536,0.6671,positive
1059642046359703552,0.6621,positive
1059837753020612610,0.3026,negative
1059610423392157696,0.4733,neutral
1059601926474604544,0.3308,negative
1059714359142871041,0.5344,neutral
1059623674372935681,0.4649,neutral
1059926595773874176,0.4271,negative
1059808659558068225,0.5371,neutral
1059913690806390784,0.4815,neutral
1059734189581451264,0.5419,neutral
1059902977408974848,0.6005,positive
1059440390552645632,0.4056,negative
1059814771367784449,0.5505,positive
1059777680294494215,0.3228,negative
1059908217323560961,0.6199,positive
1058709222953811968,0.5178,neutral
1059778225210081281,0.7381,positive
1059838151940825089,0.5880,positive
1059779604712435713,0.5609,positive
1059802987969814528,0.4956,neutral
1059918432546762753,0.4055,negative
1058254000208801794,0.6825,positive
1059841465558413312,0.7000,positive
1058728230344159234,0.5115,neutral
1059172956314705920,0.4468,negative
1056943111635722242,0.4490,negative
1059762585124421632,0.5207,neutral
1059914040875593729,0.7632,positive
1059776084135297024,0.6567,positive
1059733753650651137,0.5778,positive
1058062939691851778,0.6527,positive
1058389334007693312,0.0000,negative
1059853585603878912,0.4369,negative
1056892249294946310,0.8251,positive
1059945689067573248,0.2175,negative
1057319085388771329,0.1764,negative
1058393210555375616,0.3497,negative
1057073605983588352,0.4252,negative
1058049446586580992,0.3904,negative
1059369558224617472,0.5535,positive
1059784095734079488,0.6126,positive
1059619172110483456,0.5305,neutral
1059806088718106625,0.4846,neutral
1059913311511347201,0.6161,positive
1059915524526800902,0.2707,negative
1058497970960773120,0.3762,negative
1059627456943005697,0.6438,positive
1059623598409834497,0.5409,neutral
1059780033160601600,0.6239,positive
1059921041764556801,0.5598,positive
1059952647309086722,0.7144,positive
1059916915571875840,0.6801,positive
1059633792393076736,0.5775,positive
1059805610072596480,0.6064,positive
1059835298413207552,0.6448,positive
1058141134516637696,0.6060,positive
1059445263788634117,0.6632,positive
1058309102252756992,0.3897,negative
1059847132042199046,0.5487,neutral
1059783104116727808,0.7326,positive
1059778974434422784,0.5856,positive
1059797132486606850,0.4349,negative
1059918926195376128,0.5484,neutral
1059859021224665089,0.4446,negative
1057376639619907584,0.7684,positive
1059789196339175425,0.6656,positive
1059434877068734465,0.5158,neutral
1059796365553864704,0.5000,neutral
1059791685310431232,0.4496,negative
1059607797237723136,0.7959,positive
1059771897557213185,0.2826,negative
1059580056425713665,0.4252,negative
1057648733708603392,0.7684,positive
1059868402918006784,0.0000,negative
1059704579359686661,0.3148,negative
1059815898826096646,0.5727,positive
1059919278655320066,0.7242,positive
1058302619171651584,0.3415,negative
1059864589465202689,0.6001,positive
1059778019320049665,0.8261,positive
1059593292105637888,0.7091,positive
1059893230089703424,0.2491,negative
1057114563160748032,0.0000,negative
1059951488452190214,0.3498,negative
1059947102955098114,0.4555,neutral
1057230030017826816,0.7750,positive
1059819583966773249,0.2767,negative
1059649971241271297,0.8403,positive
1059788519068102658,0.3749,negative
1059813818690363393,0.2609,negative
1059788825625612288,0.5384,neutral
1058479051067809792,0.7323,positive
1059854802698543105,0.5132,neutral
1059603841245691905,0.4160,negative
1058106503947845632,0.6852,positive
1057069686511333377,0.6240,positive
1059900179183210497,0.4493,negative
1059798221277540352,0.5177,neutral
1059788871528013827,0.7632,positive
1059869178168008705,0.4800,neutral
1059865879582773248,0.2363,negative
1056910742648168449,0.7439,positive
1059935963252748288,0.5246,neutral
1059821357272391682,0.4339,negative
1059795250728919040,0.4926,neutral
1059851599672213504,0.5943,positive
1057110024378638338,0.5187,neutral
1059865892736122881,0.4199,negative
1059650409059495936,0.5029,neutral
1059947273407422464,0.2719,negative
1059928305745494016,0.2304,negative
1059803537188773888,0.7083,positive
1059790338552983552,0.4476,negative
1059440711874068480,0.8129,positive
1059786819838099456,0.7126,positive
1059785990905217025,0.5028,neutral
1059788180566822912,0.7350,positive
1057301270917193730,0.5163,neutral
1056882314624622594,0.7132,positive
1059861895941885952,0.6143,positive
1059779431848390656,0.4155,negative
1059809939206610944,0.5234,neutral
1059799492076154880,0.5306,neutral
1059861357452054528,0.5639,positive
1059813534140456960,0.4198,negative
1059890212564811778,0.6484,positive
1059776165475504133,0.5452,neutral
1058699746494296066,0.6141,positive
1059618910096580608,0.5989,positive
1057649720221417473,0.6057,positive
1057739345208184833,0.6817,positive
1059850109574361090,0.2956,negative
1059788251161092096,0.5586,positive
1058003733739724801,0.5034,neutral
1059816062043242497,0.5074,neutral
1059601374550376448,0.6099,positive
1059782256905084928,0.5631,positive
1058131748259799040,0.5875,positive
1059809507541467136,0.5452,neutral
1059624842067095562,0.6432,positive
1059640474376564736,0.5072,neutral
1059594884733169669,0.5145,neutral
1059037702757199872,0.5773,positive
1059934881696964609,0.5000,neutral
1059769430337617920,0.5587,positive
1059793067262271490,0.5000,neutral
1059831291158253568,0.7655,positive
1058792270068101120,0.6156,positive
1059958289390288898,0.8226,positive
1059877477525479426,0.5013,neutral
1059874171122081792,0.5530,positive
1059958024171896833,0.5913,positive
1058882686734028800,0.2436,negative
1059789290031534080,0.3642,negative
1058755230832168961,0.4728,neutral
1059512244042653696,0.3166,negative
1059871529142501381,0.7286,positive
1059857274229927936,0.4328,negative
1059388604022063107,0.8094,positive
1058155159967223810,0.2222,negative
1059922449976999941,0.5000,neutral
1059818289810018304,0.8085,positive
1059597845123252225,0.8448,positive
1058164481254219776,0.6118,positive
1059784504842338304,0.6966,positive
1059807642955202560,0.1953,negative
1059910979566428165,0.4475,negative
1059184757714632710,0.4300,negative
1059854351152439302,0.0804,negative
1059936573423280129,0.5206,neutral
1058777695717183488,0.4649,neutral
1059839832908840965,0.1431,negative
1059838158366564353,0.2500,negative
1059789804349648896,0.4691,neutral
1059810425045508096,0.5282,neutral
1059940979321593856,0.5000,neutral
1059846129704165381,0.4639,neutral
1059853577265516547,0.4415,negative
1058139624575508480,0.6211,positive
1058780767713718273,0.4726,neutral
1059848388085248005,0.4795,neutral
1059807960510148608,0.7993,positive
1059792015754440705,0.4747,neutral
1058086849628041217,0.5573,positive
1059803582529261569,0.5130,neutral
1059911619302563843,0.7462,positive
1059600455951507456,0.4900,neutral
1059826957997821952,0.6656,positive
1059624645845024769,0.9455,positive
1059920443983900672,0.4332,negative
1059798133503336451,0.5273,neutral
1059615638631731200,0.4306,negative
1059921844659195904,0.3145,negative
1059442733201457158,0.3060,negative
1059113976926269446,0.6839,positive
1059855348172029953,0.4417,negative
1059792697836429313,0.1887,negative
1059822643099123713,0.7564,positive
1059585154358894592,0.1121,negative
1059948012959608833,0.3821,negative
1059865557221212160,0.9782,positive
1058121616050266112,0.6060,positive
1059860876918960128,0.3704,negative
1059957625754959872,0.4770,neutral
1059870767607885824,0.4741,neutral
1057802774287663104,0.9260,positive
1059820216950104064,0.2738,negative
1059752862220238848,0.6136,positive
1059611323477053440,0.4407,negative
1059793034236383232,0.7128,positive
1059891187245559808,0.1415,negative
1058105064320053250,0.4604,neutral
1059843635359825922,0.5056,neutral
1059865078814687234,0.4842,neutral
1059780698364657664,0.2619,negative
1059936011852111873,0.5610,positive
1059781817723772928,0.5824,positive
1059945932538601477,0.4955,neutral
1059784032618246149,0.2512,negative
1059805727097872384,0.4763,neutral
1059850802964111360,0.3689,negative
1059950602581655552,0.2720,negative
1059545179701628928,0.9348,positive
1059633407997739008,0.2925,negative
1059882754215686144,0.6158,positive
1059800838275784705,0.1381,negative
